"Region","ItemType","Sales.Channel","Order.Priority","Total.Cost","Wait.Cat"
1,11,2,4,3.26473260556611,3
2,8,1,4,3.09867955006801,3
4,12,1,3,3.24128702072162,3
3,9,1,3,5.58345654901919,2
7,11,2,2,3.30820526358809,2
4,7,2,1,1.49709662317292,3
1,4,2,4,2.25621952231528,3
4,3,1,4,2.59829358315699,3
5,12,2,2,1.41497819883025,3
6,6,2,3,1.04171804601402,2
4,9,1,2,6.4307242159794,3
4,9,2,3,3.87068887289836,1
4,10,1,2,1.22536005797865,3
3,8,2,3,4.60921614917027,3
1,12,1,2,3.12863335068553,2
1,9,2,4,4.7093766141172,3
4,11,2,1,2.16057734921601,1
2,7,2,2,4.44667024256898,3
4,11,2,3,1.57206310015549,1
7,8,1,3,2.65191090553132,1
7,5,2,4,5.16070416354665,2
5,2,2,2,1.1451397253069,1
3,5,1,1,2.46633923044101,2
1,4,2,4,1.85397448480576,3
3,1,2,2,1.1955496052705,1
3,8,1,1,5.65352917053673,3
5,8,1,2,3.06949715026934,3
5,9,2,3,7.30373166016371,3
1,9,2,1,5.28101416663592,1
3,10,1,2,1.396978582883,3
7,1,1,1,1.17578959662639,3
3,4,2,1,1.19472456427002,1
4,10,1,3,1.22468704415549,3
3,8,2,2,5.12546669798949,3
4,1,1,1,5.06388661664263,3
7,1,2,2,3.38638801047213,3
4,2,1,2,1.68864758923646,2
2,12,1,4,1.24472907136581,3
7,7,1,4,7.64387597553374,1
1,12,1,1,2.26064189754711,3
2,9,1,1,1.79327435276934,3
5,9,1,1,4.59354761660872,3
5,5,2,1,4.48459281341672,3
7,2,2,3,1.33370686774573,2
2,8,2,1,2.91246804659082,1
3,2,1,1,1.65637314670549,3
1,11,2,1,1.34917149515264,2
6,3,1,4,4.0160520028917,1
6,6,1,4,1.00222803560664,3
7,1,1,1,1.60462382677524,3
7,4,1,3,1.17960662997436,2
3,1,1,4,2.75322688242883,3
5,2,1,1,1.64824592631028,1
7,1,1,3,4.26465733084561,1
7,5,1,4,7.46697110121029,3
4,11,2,4,2.35356579638872,3
4,4,1,2,1.44219075065731,3
4,1,2,1,2.13478065443965,3
4,9,1,4,1.69353271602593,3
4,11,1,3,2.97650637001,1
4,2,1,1,1.62159802097599,1
7,9,1,2,2.66413681551832,2
1,7,2,2,2.44029982907681,3
7,12,2,1,2.75540463757047,3
3,7,1,4,1.12179639771992,2
4,6,1,2,1.14768034631336,3
5,1,2,4,3.63948429140312,3
5,9,1,3,9.4304807533056,1
6,6,1,4,1.06459766682982,3
7,11,1,3,1.56804250750606,3
4,11,2,1,1.21875352108671,3
2,12,2,1,2.52223183855433,3
3,11,1,2,2.41286953796783,3
1,12,2,3,2.20330016460081,3
7,6,1,2,1.00574679528886,3
3,6,1,2,1.10187500739336,1
1,7,2,1,11.5762739390047,3
2,3,1,3,1.81098878806417,3
7,10,1,1,1.0227828972092,2
4,8,1,4,4.56474773042945,1
3,1,1,2,1.62942894400934,3
7,5,1,3,1.37908881649405,2
7,2,2,1,1.4297487318391,3
3,6,2,2,1.10328865757137,2
4,2,1,4,1.51555342408851,3
7,11,1,3,2.11836112639698,3
3,8,1,4,2.18638214683835,3
2,4,2,4,2.22526375209083,3
7,11,1,4,1.05843238919063,3
4,9,1,4,11.1711331880859,3
5,7,2,3,5.50653568864301,1
3,3,2,2,1.21542862034765,1
4,4,2,2,2.38652171791121,1
5,2,1,1,1.07254176619971,3
1,8,2,2,6.5442871834388,1
5,7,1,1,4.89350863416406,1
4,3,2,1,2.46685026969055,3
3,4,1,2,1.74005005136346,1
7,12,1,1,3.20018365462737,3
7,10,1,4,1.11081310527778,3
6,2,1,4,1.42326258479293,3
7,3,1,1,2.46922166967577,2
3,12,1,4,1.37742697548489,2
5,3,2,4,3.6467911480504,1
2,10,2,4,1.84614800845618,2
4,3,2,4,3.34325194994232,3
7,7,1,3,2.91245172561446,1
3,9,1,1,11.526127615635,3
1,5,1,3,2.61826627503889,2
3,1,2,4,4.01282232706212,3
5,10,1,3,1.63670610669056,3
4,4,1,3,1.38477859541546,3
4,1,1,4,4.61907620929216,1
2,3,2,1,1.13412347799728,3
7,12,1,4,2.46818852387486,3
2,12,2,2,1.02551111886315,3
5,6,1,4,1.01017213497653,3
7,8,2,3,2.33368378391732,1
5,5,1,1,1.15443839983746,2
7,9,1,2,10.6670625507804,3
1,5,1,2,3.72855775736089,3
7,8,1,2,5.8967158355256,3
7,6,1,3,1.05072238301742,3
4,5,1,4,4.01513104527538,3
5,2,1,4,1.25243466379364,2
2,12,2,3,1.27771325403403,1
2,4,1,2,1.07738059807037,2
7,11,1,3,1.23508717872502,1
5,4,2,4,1.77928469036887,3
2,3,1,2,4.17527457332785,1
1,2,1,2,1.53485557252713,3
7,10,2,4,1.61516966434962,2
4,2,1,4,1.18679172983235,2
1,5,1,2,6.18099147252866,2
3,3,1,4,3.67118269075551,1
7,7,2,3,1.4486707876306,2
1,10,2,3,1.36790438572273,3
7,7,2,4,11.8668289522586,2
7,12,1,2,3.24712268380908,3
7,12,2,3,1.95262037632231,3
7,1,1,2,1.28005517415278,1
4,11,2,4,1.68313197209603,3
4,2,1,2,1.39638024040878,1
3,4,1,1,2.78660705052135,1
7,12,1,3,1.38047166926965,2
4,11,1,1,1.26272875318986,3
4,3,1,4,1.62771344634936,3
4,6,2,2,1.06476669022067,2
7,2,1,1,1.04261171416735,3
4,1,2,2,1.0702627419525,1
3,3,2,4,2.52511895504165,1
7,2,1,1,1.15584577525059,3
1,11,1,2,1.78540579761594,3
4,8,1,4,4.74817995773533,3
5,3,2,1,3.82362983266247,1
5,1,1,2,4.58165832058309,2
7,9,2,4,5.87410153350807,3
2,8,2,1,2.41706206905636,1
3,6,2,4,1.13279092215587,3
7,4,2,1,2.64046701899664,3
3,4,2,1,1.02032839364509,3
3,6,2,4,1.08285219304148,3
5,11,1,1,1.20191728936721,1
1,12,2,4,3.30852400846838,2
7,5,1,2,4.70852319668659,1
3,1,1,2,1.35068669441259,1
4,5,2,1,1.04643339182948,1
4,3,1,4,2.28154229941698,1
7,2,2,4,1.38754970286398,3
4,1,1,3,2.51778848156279,2
7,12,1,3,1.44618631012404,2
4,3,1,4,3.87207414664624,2
5,3,2,2,2.64877052569952,1
3,12,2,3,3.29685268229347,3
4,10,1,3,1.16128914201436,3
5,10,1,3,2.14375472105501,1
5,1,1,4,1.0727852962475,3
4,9,2,2,3.65833571079947,1
2,5,2,2,3.66447478594282,1
4,2,1,1,1.71521734822079,3
5,11,2,4,2.556605725185,1
1,6,1,4,1.14096550796783,3
7,12,2,3,2.15991327816799,2
5,5,2,2,5.15062369613257,1
7,4,1,4,2.48370843838331,3
5,5,1,1,4.25562219643981,3
4,5,1,4,7.57281600905811,3
4,10,2,3,1.48877766836124,3
1,3,2,4,1.5538612753811,1
5,9,1,2,5.03755877372457,3
2,1,1,3,2.12679256583884,2
2,8,1,3,6.61237944963569,1
7,1,1,2,1.70552599857497,3
4,5,1,2,2.61106594117169,1
1,3,2,2,1.18358410626042,3
4,2,1,2,1.34417847863955,1
1,4,2,1,1.66320055202719,3
4,7,2,2,6.78321680748608,3
2,8,2,3,6.57624885940877,2
4,6,2,2,1.12165074412266,3
3,8,1,2,3.06532823601239,2
4,3,1,2,3.75350414738527,1
5,10,1,4,1.05926024642417,1
1,10,1,1,1.53588863598204,3
4,8,2,3,4.36950357939553,1
2,4,1,2,2.11007949079057,3
5,8,1,1,3.15843398775099,2
2,6,1,4,1.12028319123307,3
4,2,1,3,1.36137067562942,3
4,4,1,1,1.84425581275855,1
5,8,2,1,1.92374054865038,3
4,9,1,3,6.20871863742147,3
4,1,2,4,4.2045364534816,2
2,12,2,1,3.28543508060063,3
7,11,1,4,1.10617692690263,3
7,6,1,3,1.00442533968768,3
4,1,2,2,4.84484481869405,1
4,4,1,1,1.79710225578875,2
5,10,2,4,1.76713618561786,3
7,1,2,3,5.00586786785779,1
5,5,2,3,4.24554172902573,3
7,5,1,2,5.51496058981281,3
1,3,1,4,1.83910681646034,1
4,1,1,3,4.28778074521638,1
7,10,1,1,2.21428656972158,3
7,2,1,3,1.76874759793923,1
3,10,1,3,1.81559318088497,3
5,12,2,4,1.12649346272433,3
5,10,1,2,2.07712635256274,3
3,5,2,1,1.32868647942366,3
4,5,2,3,2.27193021602665,3
7,6,2,2,1.04385388704384,3
2,9,1,1,8.25395843602035,2
7,3,2,4,2.16093967159725,3
4,5,2,3,4.53283505032695,3
5,2,2,1,1.0206525898303,3
4,5,2,2,1.44101168775196,2
3,2,1,4,1.31745242695531,3
7,4,2,4,1.14253169586834,1
1,7,1,4,9.78781978545296,3
5,5,2,2,4.50187361469799,1
3,11,1,4,2.93127470270389,3
5,5,2,1,4.41186944135801,3
7,7,2,1,2.47221685704789,2
4,8,1,1,4.35699683662467,3
5,5,2,2,7.91267176758987,3
4,10,2,3,1.27637450577374,3
7,3,1,3,2.91030206692656,1
3,10,2,2,1.78396153119672,3
7,3,2,1,2.73414092516741,3
2,12,2,2,3.0438893736764,3
4,6,2,2,1.09497577989417,3
5,8,2,2,3.19664903510638,3
3,4,1,2,2.71983617404885,3
2,8,2,1,6.5963986116507,1
1,12,2,3,3.11696202451062,3
4,8,2,1,2.49349216376715,3
5,8,1,4,6.71590748701666,3
2,12,2,2,2.86755085864243,3
5,8,2,2,6.12114238635818,3
1,4,2,4,2.45815193040731,3
2,9,2,4,7.9064714434949,2
4,5,2,4,1.92847429056129,1
5,1,2,2,4.614451526418,2
1,10,2,1,1.8523397356292,2
5,4,1,1,2.71083740363477,3
3,3,1,3,2.74532038224059,1
4,3,2,4,3.48485840620257,3
5,5,2,3,2.55274323684739,3
3,11,2,1,1.68941414811077,3
2,12,1,4,2.08100496424632,1
4,2,1,4,1.69505558993268,3
7,7,1,3,1.96924851971058,1
5,4,1,2,1.26293524400877,2
2,3,1,3,2.33100292768012,1
4,4,1,2,2.54741973291502,3
1,12,2,3,2.98401039590947,3
7,11,1,2,1.24438479922683,2
2,4,2,3,2.70399833812006,2
2,11,1,3,1.43938354272425,1
3,9,1,3,9.88950678046885,2
4,5,2,4,5.74537127356315,3
4,12,2,1,2.57094693911048,3
4,6,1,1,1.05590064508251,3
7,3,2,3,3.5732777485086,3
3,3,2,1,2.22835518546277,3
3,5,2,4,7.77802552427326,1
1,9,2,3,11.3491666472193,3
2,7,1,3,2.16405244905129,2
7,4,2,4,2.33036939052733,3
1,9,2,2,5.76470748030561,3
4,9,1,2,6.38782458727255,1
3,6,1,3,1.06084842070554,1
3,9,2,1,4.43589148111106,3
5,9,1,3,8.07163501401626,3
1,10,1,1,1.68583611578082,3
1,3,1,3,1.57147738955702,3
1,12,1,2,2.61585617243568,2
4,6,2,1,1.01776282180192,2
1,1,1,2,3.17911813256685,3
7,9,2,4,11.1700606973682,1
7,10,2,1,1.29643031770374,3
1,5,2,2,3.52766844246605,1
1,2,1,3,1.04612829991528,2
5,8,2,1,2.86174625646457,1
1,8,1,4,5.18244185950116,3
4,12,1,1,3.25828656101986,2
4,10,1,2,1.8937973871355,3
3,9,2,3,8.06949003258091,2
4,6,1,2,1.04771069350775,3
5,5,1,4,2.91780016391435,3
4,6,2,1,1.13240677808576,3
4,10,2,2,1.87899108302611,1
4,3,2,3,3.9957257173041,3
3,7,2,1,1.12179639771992,1
3,3,1,3,1.64363570339298,1
5,3,2,1,3.64645237662394,3
2,6,2,3,1.12988679298583,1
1,5,2,1,5.71873003825452,1
4,12,1,1,1.44009692255452,3
5,3,2,2,2.94655060955777,3
7,2,2,3,1.57330357670446,3
1,11,1,4,2.83553434023931,1
1,6,2,2,1.05276602947041,2
2,1,2,4,3.37335481328133,2
4,12,2,3,1.18967085875808,3
7,2,1,2,1.59979518933884,2
1,2,2,3,1.18561953458304,3
7,11,2,3,1.70876325023616,3
1,7,2,2,5.41628754058686,3
1,7,1,4,4.28818568988501,3
7,7,2,4,5.19617010630358,3
1,1,2,3,2.08811339998228,3
5,5,2,1,2.7601128522227,3
7,6,1,1,1.13088556756812,2
2,4,2,1,1.55251567593397,3
4,10,1,1,1.03449333773209,1
5,1,1,1,1.57056934379283,1
7,2,2,2,1.75413423049785,3
4,6,2,2,1.08365121270731,2
7,11,1,4,1.28710359612704,1
4,8,2,4,5.2137087164283,2
5,11,1,2,1.41174196825941,3
1,8,1,3,5.38602383904898,1
1,1,2,2,1.23380834541123,1
4,11,2,4,1.47129699687912,1
3,6,2,2,1.15036935480414,3
1,4,2,1,1.16538857272011,2
4,6,1,1,1.05819014374037,3
6,5,1,1,3.95752837433779,3
4,9,1,3,11.1614807716268,3
7,3,2,3,2.5593348691141,1
4,2,1,2,1.48546707935625,3
1,11,2,1,3.02751763924966,3
7,8,1,3,5.13380452650339,3
7,4,1,2,1.48070548802959,2
1,1,2,1,2.29790583218255,3
3,2,1,3,1.70888749387452,2
5,11,2,3,2.14198210821239,1
4,3,2,1,1.14936819218797,2
5,1,2,3,5.09373684246672,3
4,4,2,1,1.43823129167511,3
4,9,2,4,1.61845836578895,1
1,5,2,1,3.32101886047746,2
5,2,1,3,1.11505338057464,3
2,8,1,1,3.4085688431681,2
4,7,2,1,11.2945236231221,3
1,12,1,3,2.60570719315315,2
5,1,1,2,2.52157231300528,3
3,12,2,1,2.89698289856177,3
7,4,1,3,2.1136789989562,1
2,4,2,1,1.91282644331386,3
7,10,1,3,1.19857410781711,2
7,10,1,2,2.31631546531178,3
1,11,1,2,2.60736570738408,3
1,10,2,1,1.64128260068801,1
4,4,1,3,1.06496229489894,1
7,12,2,1,2.44383097359679,3
4,5,1,1,4.80788780405392,1
7,5,1,2,1.51949532690442,2
4,11,2,2,2.4040744915472,1
4,2,2,1,1.04034547001869,1
5,1,1,2,4.43787272576848,3
3,10,2,4,2.11037323542656,1
1,2,1,3,1.19249641337898,3
3,10,1,3,2.28926030962097,3
5,8,1,3,1.26018836275219,1
7,5,2,4,2.92212036423467,3
2,9,2,1,7.76919263163299,3
1,9,2,3,9.77689525511338,3
4,2,1,2,1.56181606326124,1
1,3,1,2,4.14580145922584,3
4,12,2,1,1.61719661103468,1
2,7,2,4,2.8078959443299,1
4,8,2,2,3.74208198372426,3
4,8,1,2,3.37313307198401,3
2,3,2,1,3.08205918014174,3
2,10,1,3,1.70898779129733,2
7,9,2,3,7.37773351968302,2
4,4,1,4,1.06622212275691,3
7,7,2,4,4.0394529891449,3
5,9,1,4,5.69606807437466,3
3,11,2,2,3.13707878894666,3
3,1,1,3,3.29557605585237,2
3,10,1,3,2.02153541077019,3
4,9,1,4,5.59096398404289,3
6,5,1,3,5.9937827919815,3
4,9,1,1,5.29173907381263,3
4,4,1,1,2.07066487637688,2
3,7,1,1,1.31660032706063,2
7,9,1,1,8.0255179131564,3
7,12,2,2,1.33074167078525,3
1,10,1,4,1.42349532751528,3
4,8,1,2,6.36016013709009,1
2,11,2,2,1.66855732374184,3
7,2,1,1,1.20921973226912,3
3,12,1,2,2.14164511545944,3
4,3,2,4,1.63381133202564,3
4,11,1,4,1.14588027931576,3
5,12,2,2,1.87421951136476,1
3,1,2,1,3.23545517848837,2
7,10,1,2,2.08627934055764,3
4,9,2,1,7.03024652715757,1
7,11,2,3,3.23910132742599,3
4,1,1,4,1.38305947453167,3
7,9,2,2,2.746718600779,2
4,11,2,4,1.77836976047944,3
1,10,1,2,1.59040275565754,2
3,8,1,3,5.58335244721138,3
5,10,2,1,2.05693593786811,1
7,9,2,2,9.92382648343433,3
5,1,1,4,3.18164068686184,3
4,4,2,3,2.38274223433729,3
5,12,2,3,1.52255737922508,2
5,12,1,2,2.67497397675642,3
3,3,2,1,3.24534700769541,3
1,11,1,4,3.38384266280552,3
5,1,2,4,5.01890106504859,3
7,4,1,1,1.5856311510578,3
7,3,2,1,2.3608148132086,3
4,3,1,1,3.47909929195275,3
3,4,1,1,2.01937188501661,2
1,2,2,3,1.28041105707715,3
1,12,1,1,1.67656813983748,1
3,4,2,3,2.16785159684898,2
7,11,2,1,2.42945448264674,3
4,1,1,4,2.23021729193356,2
2,1,1,1,4.31847182247213,2
2,2,1,2,1.18054002183603,3
4,12,2,1,2.25429878549553,3
4,9,2,3,8.04482274607448,3
7,6,1,4,1.07655223029166,3
1,1,2,3,1.04335549613924,1
7,7,2,4,10.6220648613866,1
1,5,2,2,8.08043954669559,3
2,12,1,2,3.36408967004024,1
5,1,1,4,3.17407302397686,3
2,2,2,3,1.18694802253225,2
1,8,2,1,6.58041777366572,2
2,8,1,1,5.26790460176868,3
2,6,1,3,1.04310096466642,3
7,6,1,2,1.0183774523141,3
7,4,2,2,2.16533194113304,3
1,1,2,3,1.3326083886318,3
6,1,2,4,4.5270029775249,1
4,3,1,1,1.17714744915768,3
3,1,1,4,1.20185599100798,3
7,2,2,2,1.67004875794742,1
4,9,2,2,8.68509970452415,2
5,8,1,4,4.90520906141386,3
2,10,2,1,1.72069823182022,1
6,10,1,1,1.64774353339029,3
1,4,1,2,1.80394132130346,1
7,7,1,4,3.00710222235628,1
5,7,2,2,8.06209910067198,3
3,5,2,4,4.46515191197528,3
7,5,1,4,5.04117862135115,1
3,2,2,4,1.34706989358785,1
7,8,2,2,7.23424249296435,1
6,2,1,4,1.30330793761365,2
1,2,1,4,1.4614761499204,3
7,8,2,4,7.11334397951275,1
1,6,1,3,1.12775095195602,3
7,1,2,4,4.08849895591191,3
5,5,1,2,1.48349365756843,1
7,8,2,2,1.13512093504363,1
4,5,2,1,8.07395924621512,3
4,4,2,1,1.0908787536915,2
7,6,2,2,1.07971757742937,3
4,5,1,4,3.8416029990759,3
4,9,2,2,10.3796350384446,2
1,6,2,3,1.13299067707233,1
1,12,2,1,2.22816516384301,1
4,11,1,3,2.34828876853634,3
4,12,2,4,1.10467315726688,3
4,4,2,2,2.29113475152192,3
4,10,1,2,1.65581969926814,1
7,10,1,3,2.31443102660694,3
7,3,1,2,1.04739799282354,3
4,10,1,2,1.17596084335912,3
4,12,2,2,1.15795529850017,3
3,7,2,4,3.71037742489138,3
7,11,1,2,1.81354994616196,3
3,11,2,3,2.60610927218113,2
4,7,2,4,9.14397629017434,3
4,9,2,2,10.3989398713626,2
2,4,1,2,1.90328774667493,3
4,4,1,2,2.3924609063845,2
7,11,1,2,1.12954662167745,3
4,2,2,2,1.31088813355918,3
7,6,2,3,1.01192383193624,1
4,10,2,2,1.08846904634906,1
2,5,2,3,4.80572770389376,2
4,9,1,3,4.68256434617542,3
3,9,2,1,7.31552905805809,3
7,10,1,4,1.06262531553994,3
5,4,2,2,2.26323856323827,2
4,3,1,3,1.82182947371089,1
7,8,2,4,4.88922822342888,2
1,11,2,3,1.6218179341922,1
1,11,2,1,1.2594620216622,1
2,12,2,4,2.59225979560379,3
7,7,2,1,6.76890917425767,3
3,4,2,1,1.3588621366229,3
2,7,2,3,3.90187959271784,3
6,5,2,2,1.21204107077505,3
7,6,1,3,1.00165950238288,3
7,12,2,4,2.10079547384725,3
5,8,1,1,5.96202882555118,1
4,2,2,3,1.76499657314144,1
3,12,1,3,2.41592128056983,3
1,1,1,2,3.02692402343559,2
4,8,1,3,7.85332626012172,3
5,4,1,2,1.0152890822132,3
4,6,2,4,1.10570108233166,2
7,11,1,1,3.19914668797226,3
7,11,2,4,2.53574890081608,3
5,2,2,4,1.5064103011439,2
3,5,1,3,7.77370532395294,3
4,5,1,3,2.0415195322763,3
3,11,1,1,1.30167824448123,3
7,10,2,4,1.57869231513466,3
3,12,1,4,3.13320039136267,2
4,3,2,4,3.78263849006082,2
6,7,2,3,1.48829192580159,3
5,3,2,2,3.99775834586286,1
7,2,1,4,1.72014056826789,2
5,2,2,3,1.3412089173413,2
2,10,1,4,2.2313811208297,3
1,10,2,3,1.73200486404921,3
7,5,2,1,6.14931000351299,1
2,11,2,1,2.31285729581323,3
5,4,1,2,1.47422637333145,2
7,5,1,3,7.76002468960527,3
3,6,1,1,1.11516639221919,3
4,1,1,2,3.56170553397416,2
3,12,2,4,2.57576770426968,1
7,6,2,1,1.09190262733329,3
1,9,1,3,7.03989894361661,3
4,4,2,2,1.41105500502458,3
7,7,2,2,6.71277922851543,1
4,1,2,3,1.25230707690785,1
5,1,1,4,3.86020779221503,1
1,6,1,4,1.13969014965506,3
2,1,2,1,3.05299041781719,3
1,10,1,4,2.14254329617334,3
7,3,1,3,3.14981346543372,3
4,7,1,3,3.08414332435543,2
3,9,1,1,1.64956059660141,3
5,5,1,1,4.59115775465125,3
7,2,2,2,1.74788252250153,2
7,12,1,4,2.50573974722022,1
1,5,1,2,6.52084723106042,1
1,5,2,4,4.88925157675327,3
1,7,1,3,2.97958754307087,3
7,9,1,1,8.02659040387407,2
2,8,1,4,1.96056595792012,3
4,10,2,4,1.67910597754928,1
7,7,2,4,10.1708241211059,3
7,1,2,2,4.80658607855332,3
4,7,2,3,8.773078413407,1
5,4,1,2,2.66206406799044,3
4,3,2,3,2.52003738364475,3
5,10,2,2,2.17848223432978,3
2,2,2,3,1.00127229504173,3
1,2,2,1,1.25610754224148,1
4,3,2,2,2.88895946705959,2
5,3,1,2,1.32925581963818,2
1,12,2,1,2.412622862303,3
4,5,1,4,2.79611452155869,3
2,1,2,1,3.9056137695249,2
6,2,2,2,1.07879347419602,3
1,5,1,4,7.49433236990565,3
7,2,2,3,1.17077172809179,1
3,2,2,3,1.29713437596729,3
4,6,1,3,1.06401376784325,1
4,4,2,1,2.02315136859052,3
5,5,2,1,6.5273275315409,3
7,5,1,4,2.132243739003,3
5,12,2,3,2.47554653385469,3
4,5,2,4,1.63398063539287,3
4,12,1,1,2.08328848458489,2
1,11,2,2,2.38774083390889,3
4,12,2,4,1.30562294706099,3
4,4,1,4,2.78426737021369,3
7,8,1,4,6.05999831058955,3
4,12,1,3,1.24599769377612,3
4,8,1,1,4.93856037546947,3
1,7,2,3,9.9176890716801,3
7,2,1,1,1.1580338730493,3
3,4,2,1,1.58041186421763,2
7,1,2,3,2.89995545725427,3
7,3,1,3,1.25574242009638,3
4,4,2,1,1.68587745347068,2
2,6,1,3,1.11647248205757,3
3,3,2,2,2.03999827235107,3
3,12,1,2,1.80799742154625,3
4,9,2,3,9.53236737148436,1
7,6,1,1,1.14431524425919,3
4,1,1,2,3.78831499480772,1
5,10,1,4,1.09479537628671,3
4,2,2,2,1.76288662169269,3
3,4,1,3,1.71485349420403,3
7,2,1,2,1.04034547001869,3
1,1,2,3,4.62832557504047,3
5,10,1,1,1.61328522564479,3
7,3,2,3,3.2328124649164,2
2,3,1,4,1.01521470730985,3
4,11,1,2,1.57005280383077,3
7,10,1,2,2.02866935729563,2
7,8,1,3,2.79295917122486,3
4,4,2,3,1.09321843399916,3
7,12,1,3,2.75971795376555,3
1,5,1,4,4.12169598650992,1
7,5,1,3,6.22275340895841,3
4,3,1,3,3.45809546351223,3
4,7,2,3,9.74269571142488,3
7,10,2,4,2.33839031871124,3
6,6,1,1,1.09064263478332,3
4,12,1,1,2.41236913782094,1
1,3,2,3,1.20424916327448,3
4,1,2,1,5.1143377025425,1
5,3,2,4,2.32151732773925,3
2,4,2,1,1.13767235984473,3
7,11,1,1,1.05742724102827,3
2,10,2,4,2.23407317612232,3
5,11,2,4,2.63349955960538,3
4,9,1,2,9.75651793147763,3
2,3,1,2,1.72223067433167,2
5,7,1,4,4.75373406339417,3
1,7,1,1,10.9445369026116,3
1,7,2,1,4.38393677379824,2
5,3,1,3,1.55081233254296,3
4,9,2,3,9.38650863388108,3
1,11,1,4,2.71265497739106,2
4,4,1,2,1.14541130240084,2
7,3,2,4,2.3625086703409,2
2,3,1,3,3.61155891969857,3
7,10,1,4,1.69377767889404,1
7,4,2,1,2.20240687523906,3
4,5,1,4,4.33698596913915,1
4,11,2,2,3.10868335336005,3
4,5,2,2,7.74562402187087,1
7,1,2,2,3.52428764526509,3
1,4,1,4,2.57873545395602,1
7,2,2,3,1.40458560715394,3
4,4,1,2,1.85721404215483,2
4,7,2,2,5.49993216561451,2
4,11,1,4,1.44038869088661,3
1,8,1,2,3.35506777687055,1
4,8,2,4,5.6250415897809,2
3,1,2,4,3.62645109421232,1
7,11,1,4,3.23281915141125,3
5,11,1,4,3.09234969572174,1
6,4,2,4,1.06406241785753,3
4,6,2,1,1.11939197699041,3
4,11,1,4,2.3779406393259,3
7,6,1,1,1.08122342218421,3
4,10,1,2,1.15859708672174,2
4,10,1,1,1.54342639080137,3
1,5,2,4,5.93978028797751,1
5,4,2,1,2.7360339607942,2
1,9,2,2,5.75934502671726,3
7,5,2,3,1.21420117093521,2
2,2,2,1,1.65035587775903,1
7,4,1,3,2.19736756380718,3
4,6,2,1,1.08325170287439,1
5,12,1,4,1.47688697245369,3
4,9,2,2,6.57229299071199,1
1,12,2,4,1.41624682124057,3
4,9,2,3,11.1925830024393,1
7,5,1,1,3.95248814063076,2
1,11,1,4,1.69846048157199,3
4,11,1,1,3.49315252546193,2
7,5,1,3,2.39577595854246,2
4,3,1,1,1.76898113118314,3
1,9,1,2,7.85606437976435,3
1,12,2,1,2.72749494454351,3
7,10,2,2,2.08412569632354,2
7,3,1,4,1.57655896095391,3
2,12,2,2,1.34089065006778,2
3,5,2,4,6.48268546156427,3
1,3,1,4,2.07421418642352,1
1,8,2,3,6.35599122283314,3
5,11,1,2,1.7411792784722,3
4,10,2,3,2.02947697388341,3
3,7,2,1,3.85675551868977,3
1,10,1,1,1.75381051191941,3
1,5,1,4,5.69568896987949,3
7,7,2,2,3.45504120112277,3
1,4,2,1,1.29515084209119,3
3,8,2,3,1.48392009454195,3
2,8,2,3,6.12044756731536,2
4,7,1,4,8.33614530635468,2
7,9,2,1,7.02810154572223,3
7,9,1,1,9.90452165051625,1
4,3,1,3,1.27369730569876,2
4,11,1,3,2.57520096618863,2
4,2,2,4,1.769138329689,1
5,7,1,2,5.10812313259026,2
7,3,2,1,1.72832856000795,3
4,9,2,1,7.81530973249285,3
2,8,2,3,7.69282306122907,1
5,9,2,4,3.46743236305401,3
4,11,1,1,2.68526468996681,1
4,7,1,4,3.45834296263702,3
1,9,1,1,1.31065352981733,3
5,11,1,3,3.34112386590531,3
7,9,1,2,11.5025328198463,1
4,7,1,2,11.1448437678094,3
1,4,1,3,2.28303585814925,3
3,6,1,1,1.00113706644753,3
4,5,1,1,5.83681551367657,1
4,4,2,2,1.47134676679894,2
4,2,2,1,1.42693546324076,1
7,11,1,4,3.50043984963903,3
4,5,1,2,3.01284457096136,2
7,1,2,2,4.26003264797145,3
4,2,2,4,1.04769122691436,3
1,7,1,4,5.61549381861324,2
4,11,1,2,1.83867865022091,3
5,11,2,2,3.49541410882724,3
7,5,2,2,6.67565440920519,1
1,5,1,4,6.85710282265859,3
3,5,2,3,3.63567345047403,3
2,12,2,3,2.13251103410516,3
4,4,2,1,1.4648676521008,3
1,8,2,2,5.92450859723861,2
7,8,1,3,7.30302957820406,3
4,4,1,2,2.19952726870656,3
5,2,2,4,1.00228819759113,1
3,11,1,4,2.59932452208521,3
7,3,2,2,2.6548684113758,3
7,12,2,1,1.46902151350973,3
5,2,1,4,1.43271829313735,2
7,9,1,3,2.37456432174711,3
3,3,1,3,3.17318869385945,3
2,6,1,1,1.08146927438908,1
1,1,2,4,2.85875373710271,3
4,8,2,4,5.96550292076531,3
4,4,1,3,2.61473053561236,3
1,4,1,3,1.43301200483494,1
1,6,2,2,1.03014762662229,3
4,6,2,2,1.14213330594096,1
4,6,1,2,1.12059050648915,1
4,1,1,2,4.53499106612572,2
3,1,1,4,2.4904608100337,2
7,11,2,1,1.74746145448693,3
4,11,1,4,3.11597067753715,3
6,12,2,3,3.19181074671928,3
1,8,1,4,4.06725729576651,2
4,7,1,2,4.9232244877923,3
4,7,2,1,7.53491784556351,3
7,11,1,2,3.11421166825302,3
1,11,1,4,3.48888064577191,3
7,4,1,1,2.14319496591439,3
